"STRUCTURE","STRUCTURE_ID","ACTION","FREQ","REF_AREA","INDICATOR","SEX","AGE","URBANISATION","UNIT_MEASURE","COMP_BREAKDOWN_1","COMP_BREAKDOWN_2","COMP_BREAKDOWN_3","TIME_PERIOD","OBS_VALUE","UNIT_TYPE","DECIMALS","DATABASE_ID","TIME_FORMAT","UNIT_MULT","OBS_STATUS","OBS_CONF","FREQ_LABEL","REF_AREA_LABEL","INDICATOR_LABEL","SEX_LABEL","AGE_LABEL","URBANISATION_LABEL","UNIT_MEASURE_LABEL","COMP_BREAKDOWN_1_LABEL","COMP_BREAKDOWN_2_LABEL","COMP_BREAKDOWN_3_LABEL","UNIT_TYPE_LABEL","DECIMALS_LABEL","DATABASE_ID_LABEL","TIME_FORMAT_LABEL","UNIT_MULT_LABEL","OBS_STATUS_LABEL","OBS_CONF_LABEL"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","MAR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2012","64.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Morocco","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","MAR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2015","74.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Morocco","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","MAR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","58.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Morocco","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","MAR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","62.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Morocco","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","MAR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","55.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Morocco","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","MAR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","69.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Morocco","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","MOZ","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2010","68.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Mozambique","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","MOZ","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2012","50.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Mozambique","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","MOZ","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2015","72.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Mozambique","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","MOZ","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","67.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Mozambique","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","MOZ","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","64.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Mozambique","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","MOZ","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","62.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Mozambique","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","MOZ","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","68.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Mozambique","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","MMR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2012","99.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Myanmar","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","MMR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2015","100.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Myanmar","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","MMR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","99.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Myanmar","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","MMR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","92.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Myanmar","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","MMR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","92.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Myanmar","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","MMR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","120.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Myanmar","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","NAM","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2006","23.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Namibia","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","NAM","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2008","36.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Namibia","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","NAM","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2010","37.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Namibia","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","NAM","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2012","34.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Namibia","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","NAM","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2015","52.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Namibia","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","NAM","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","47.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Namibia","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","NAM","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","47.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Namibia","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","NAM","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","72.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Namibia","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","NAM","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","50.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Namibia","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","NPL","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2006","41.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Nepal","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","NPL","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2008","41.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Nepal","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","NPL","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2010","49.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Nepal","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","NPL","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2012","54.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Nepal","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","NPL","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2015","84.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Nepal","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","NPL","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","43.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Nepal","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","NPL","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","65.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Nepal","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","NPL","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","77.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Nepal","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","NPL","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","58.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Nepal","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","NZL","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2006","3.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","New Zealand","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","NZL","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2008","4.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","New Zealand","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","NZL","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2010","2.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","New Zealand","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
